,NSTG,ARWR,ACER,OMER,HIIQ,CLF,DDD,ICPT,AMRN,EXAS,PCRX,PTCT,INSY,FATE,TNDM,DRNA,ALDX,NERV,PRQR,BOOT,FRPT,NVTA,KALV,VKTX,TDOC,NVCR,RETA,TWLO,TCMD,TTD
1146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1.0,1.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0.0,1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1.0,0.0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,0.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1.0,0.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
